trade_id,entry_datetime,exit_datetime,equity_after
990,2024-05-24 02:03:00+00:00,2024-05-24 04:05:00+00:00,38459.39996642891
991,2024-05-24 05:06:00+00:00,2024-05-24 05:42:00+00:00,38479.454348319545
992,2024-05-24 05:10:00+00:00,2024-05-24 06:09:00+00:00,38510.641756053104
994,2024-05-27 01:06:00+00:00,2024-05-27 01:35:00+00:00,38645.36853300569
993,2024-05-27 01:03:00+00:00,2024-05-27 02:00:00+00:00,38675.57246336844
995,2024-05-27 06:44:00+00:00,2024-05-27 07:27:00+00:00,38482.31840671864
996,2024-05-27 06:47:00+00:00,2024-05-27 07:28:00+00:00,38289.06420742958
997,2024-05-27 07:27:00+00:00,2024-05-27 08:30:00+00:00,38380.27966440248
998,2024-05-27 07:30:00+00:00,2024-05-27 08:30:00+00:00,38432.89455261932
999,2024-05-28 01:00:00+00:00,2024-05-28 01:12:00+00:00,38567.46932135142
1000,2024-05-28 01:03:00+00:00,2024-05-28 01:15:00+00:00,38615.81105169053
1002,2024-05-28 01:23:00+00:00,2024-05-28 01:47:00+00:00,38422.60933073966
1001,2024-05-28 01:20:00+00:00,2024-05-28 01:48:00+00:00,38229.407728932536
1003,2024-05-28 01:47:00+00:00,2024-05-28 03:24:00+00:00,38037.17253983972
1004,2024-05-28 06:23:00+00:00,2024-05-28 07:01:00+00:00,37847.10806504982
1005,2024-05-28 06:26:00+00:00,2024-05-28 07:01:00+00:00,37657.04369036079
1006,2024-05-28 07:01:00+00:00,2024-05-28 07:14:00+00:00,37691.511358531425
1007,2024-05-28 07:04:00+00:00,2024-05-28 08:31:00+00:00,37648.116896028834
1008,2024-05-28 07:14:00+00:00,2024-05-28 08:31:00+00:00,37599.979383253856
1009,2024-05-29 01:02:00+00:00,2024-05-29 01:15:00+00:00,37731.637807192295
1010,2024-05-29 01:18:00+00:00,2024-05-29 01:39:00+00:00,37754.98405911558
1011,2024-05-29 01:21:00+00:00,2024-05-29 01:39:00+00:00,37803.03138739311
1013,2024-05-29 01:49:00+00:00,2024-05-29 02:33:00+00:00,37704.37990077322
1012,2024-05-29 01:41:00+00:00,2024-05-29 02:34:00+00:00,37588.29295881968
1014,2024-05-30 04:41:00+00:00,2024-05-30 05:23:00+00:00,37494.26258279977
1015,2024-05-30 04:44:00+00:00,2024-05-30 05:23:00+00:00,37400.23232184383
1016,2024-06-03 00:11:00+00:00,2024-06-03 00:23:00+00:00,37531.19101717111
1017,2024-06-03 01:19:00+00:00,2024-06-03 01:34:00+00:00,37555.43754554035
