trade_id,setup_type,date,day_of_week,direction,entry_time_utc,exit_time_utc,entry_price,exit_price,sl_price,tp1_price,tp2_price,sl_pips,risk_pct,pnl_pips,pnl_usd,exit_reason,asian_range_pips,lor_range_pips,MAE_pips,MFE_pips,position_units,trade_duration_minutes,trade_sequence_number,is_reentry,margin_used_pct,entry_hour_utc
67,D,2025-12-09,Tuesday,long,2025-12-09 08:25:00+00:00,2025-12-09 09:14:00+00:00,156.3388330369719,156.154,156.154,156.5236660739438,156.70849911091568,18.483303697189513,0.0075,-18.483303697189513,-822.7611460427804,SL_FULL,45.599999999998886,10.200000000000387,18.083303697190445,9.516696302810601,695100,49,2,False,30.052745770305528,8
66,A,2025-12-09,Tuesday,long,2025-12-09 08:05:00+00:00,2025-12-09 13:00:00+00:00,156.28437484378267,156.34424668158277,155.88437484378267,156.68437484378268,157.08437484378268,40.0,0.02,5.987183780010241,327.88074145670714,HARD_CLOSE,45.599999999998886,10.200000000000387,30.637484378266322,14.962515621732564,856200,295,1,False,37.0050321969505,8
68,D,2025-12-10,Wednesday,long,2025-12-10 09:14:00+00:00,2025-12-10 13:00:00+00:00,156.74235538150558,156.7042466815828,156.551,156.93371076301116,157.12506614451675,19.135538150558773,0.0075,-3.8108699922787537,-162.96073883785317,HARD_CLOSE,37.999999999999545,11.600000000001387,6.935538150557363,14.76446184944109,670100,226,1,False,29.178424801254614,9
69,D,2025-12-22,Monday,long,2025-12-22 08:41:00+00:00,2025-12-22 10:04:00+00:00,157.54275634373667,157.386,157.386,157.69951268747334,157.85626903121002,15.675634373667435,0.0075,-15.675634373667435,-817.6158144525942,SL_FULL,43.300000000002115,8.400000000000318,16.075634373666503,2.824365626332792,820900,83,1,False,35.98105108292061,8
70,D,2025-12-29,Monday,long,2025-12-29 08:19:00+00:00,2025-12-29 13:00:00+00:00,156.25195989586146,156.32124668158278,156.05195989586147,156.45195989586145,156.65195989586147,20.0,0.0075,6.928678572131729,280.743987189893,HARD_CLOSE,46.000000000000796,12.899999999999068,14.19598958614472,17.204010413854576,633400,281,1,False,27.743490123864877,8
71,D,2025-12-31,Wednesday,long,2025-12-31 09:56:00+00:00,2025-12-31 13:00:00+00:00,156.64506684275543,156.58924668158278,156.5,156.79013368551085,156.93520052826628,14.506684275542625,0.0075,-5.582016117264743,-312.878160534602,HARD_CLOSE,32.20000000000027,6.399999999999295,9.306684275543375,3.093315724456147,877700,184,1,False,38.44093617976807,9
72,A,2026-01-05,Monday,short,2026-01-05 08:19:00+00:00,2026-01-05 13:00:00+00:00,156.84104010413853,156.66175331841723,157.24104010413853,156.44104010413852,156.04104010413852,40.0,0.02,17.928678572130252,969.7811942104129,HARD_CLOSE,37.60000000000048,13.700000000000045,15.99598958614763,37.304010413853916,847400,281,1,False,37.267894154054964,8
73,D,2026-01-07,Wednesday,long,2026-01-07 08:38:00+00:00,2026-01-07 09:30:00+00:00,156.5807433399752,156.431,156.431,156.73048667995036,156.88023001992553,14.97433399751742,0.0075,-14.97433399751742,-818.5431916485317,SL_FULL,51.59999999999911,7.299999999997908,14.274333997519761,0.5256660024826942,855100,52,1,False,37.21020526022467,8
74,D,2026-01-08,Thursday,long,2026-01-08 08:27:00+00:00,2026-01-08 13:00:00+00:00,156.60680224599938,156.71224668158277,156.43,156.78360449199874,156.9604067379981,17.680224599936878,0.0075,10.544443558339367,483.71461928514606,HARD_CLOSE,48.70000000000232,9.999999999999432,4.280224599938265,17.71977540006162,718900,273,1,False,31.525242143605393,8
75,D,2026-01-12,Monday,long,2026-01-12 09:53:00+00:00,2026-01-12 13:00:00+00:00,157.9021174084258,157.84424668158277,157.7021174084258,158.10211740842578,158.3021174084258,20.0,0.0075,-5.787072684302075,-235.9642532382142,HARD_CLOSE,,13.2000000000005,11.41174084257841,6.088259157419884,643600,187,1,False,28.329992260055086,9
76,D,2026-01-13,Tuesday,long,2026-01-13 08:51:00+00:00,2026-01-13 09:33:00+00:00,159.0378492945286,158.84,158.84,159.2356985890572,159.4335478835858,19.7849294528595,0.0075,-19.7849294528595,-814.4903909106539,SL_FULL,,11.7999999999995,19.18492945285948,1.2150705471412948,653900,42,1,False,29.053472817486742,8
