bar_index,timestamp_utc,price,bid,ask,spread_pips,session_internal,session,trigger_family,trigger_reason,direction,trigger_level_label,trigger_level_price,nearest_level_pips,overhead_level_label,underfoot_level_label,overhead_level_pips,underfoot_level_pips,m3,m1,m5,m5_atr_pips,adx_m5,adx_m15,extension_pips,extension_limit_pips,compression_range_pips,compression_cap_pips,micro_confirmation,bollinger_bandwidth,squeeze_duration_bars,breakout_level,breakout_direction,breakout_bar_atr_multiple,forward_complete,mfe_5m_pips,mae_5m_pips,net_5m_pips,mfe_10m_pips,mae_10m_pips,net_10m_pips,mfe_15m_pips,mae_15m_pips,net_15m_pips,mfe_30m_pips,mae_30m_pips,net_30m_pips,mfe_60m_pips,mae_60m_pips,net_60m_pips,strategy_a_status,strategy_a_filled,strategy_a_pnl_pips,strategy_a_outcome,strategy_a_exit_reason,strategy_a_fill_time_utc,strategy_a_exit_time_utc,strategy_a_hold_minutes,strategy_a_time_to_fill_min,hit_tp_60m,hit_sl_60m,outcome_60m,strategy_b_status,strategy_b_filled,strategy_b_pnl_pips,strategy_b_outcome,strategy_b_exit_reason,strategy_b_fill_time_utc,strategy_b_exit_time_utc,strategy_b_hold_minutes,strategy_b_time_to_fill_min,strategy_c_status,strategy_c_filled,strategy_c_pnl_pips,strategy_c_outcome,strategy_c_exit_reason,strategy_c_fill_time_utc,strategy_c_exit_time_utc,strategy_c_hold_minutes,strategy_c_time_to_fill_min,false_breakout,retest_of_breakout_level,gate_thresholds_json,expansion_followed
902138,2025-11-26T13:58:00+00:00,156.676,156.6685,156.68349999999998,1.4999999999986358,london/ny,london/newyork,compression_breakout,compression_press:LOCAL_RANGE_HIGH,buy,LOCAL_RANGE_HIGH,156.678,0.2,LOCAL_RANGE_HIGH,HALF_YEN:156.50,0.2,17.6,bull,bull,bull,9.4,18.13,12.5,,,7.2,8.46,compressed_range_pressing_boundary,0.0011651833939426957,3.0,156.688,buy,0.6184738955821335,True,0.6,7.1,-5.6,0.6,7.5,-1.2,0.6,7.5,-1.4,6.2,7.5,2.5,6.2,17.5,-6.9,loss,True,-12.0,loss,sl,2025-11-26T13:58:00+00:00,2025-11-26T14:45:00+00:00,47.0,0.0,False,True,loss,loss,True,-12.0,loss,sl,2025-11-26T13:58:00+00:00,2025-11-26T14:45:00+00:00,47.0,0.0,no_fill,False,,,,,,,,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",True
902161,2025-11-26T14:21:00+00:00,156.664,156.6565,156.67149999999998,1.4999999999986358,london/ny,london/newyork,compression_breakout,compression_press:LONDON/NY_SESSION_HIGH,buy,LONDON/NY_SESSION_HIGH,156.688,2.4,LONDON/NY_SESSION_HIGH,HALF_YEN:156.50,2.4,16.4,bull,bull,bull,9.04,23.42,9.64,,,4.2,8.14,compressed_range_pressing_boundary,0.00043602961891621477,13.0,156.666,buy,0.7915194346286523,True,7.4,2.0,7.1,7.4,2.0,3.6,7.4,5.2,-3.6,7.4,16.2,-13.1,7.4,23.4,-20.6,loss,True,-12.0,loss,sl,2025-11-26T14:21:00+00:00,2025-11-26T14:45:00+00:00,24.0,0.0,False,True,loss,loss,True,-12.0,loss,sl,2025-11-26T14:21:00+00:00,2025-11-26T14:45:00+00:00,24.0,0.0,loss,True,-12.0,loss,sl,2025-11-26T14:22:00+00:00,2025-11-26T14:45:00+00:00,23.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",True
902164,2025-11-26T14:24:00+00:00,156.696,156.68849999999998,156.70350000000002,1.500000000001478,london/ny,london/newyork,compression_breakout,compression_press:LONDON/NY_SESSION_HIGH,buy,LONDON/NY_SESSION_HIGH,156.7,0.4,LONDON/NY_SESSION_HIGH,LOCAL_RANGE_HIGH,0.4,0.8,bull,bull,bull,9.04,23.42,9.64,,,7.6,8.14,compressed_range_pressing_boundary,0.00043720744880198435,16.0,156.7,buy,0.9935483870965589,True,4.2,0.2,2.3,4.2,1.3,-0.8,4.2,8.4,-5.3,4.2,19.5,-17.0,4.2,26.6,-21.6,loss,True,-12.0,loss,sl,2025-11-26T14:24:00+00:00,2025-11-26T14:45:00+00:00,21.0,0.0,False,True,loss,loss,True,-12.0,loss,sl,2025-11-26T14:24:00+00:00,2025-11-26T14:45:00+00:00,21.0,0.0,loss,True,-12.0,loss,sl,2025-11-26T14:25:00+00:00,2025-11-26T14:45:00+00:00,20.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",True
917763,2025-12-11T11:28:00+00:00,155.774,155.76549999999997,155.78250000000003,1.700000000002433,london,london,compression_breakout,compression_press:LOCAL_RANGE_LOW,sell,LOCAL_RANGE_LOW,155.773,0.1,WHOLE_YEN:156.00,LOCAL_RANGE_LOW,22.6,0.1,bear,bear,bear,4.82,14.83,17.15,,,4.1,4.34,compressed_range_pressing_boundary,0.0004821401882027441,1.0,155.772,sell,1.1775700934583089,True,1.6,1.4,-0.6,1.6,3.0,-2.5,1.6,6.2,-1.6,1.6,6.2,-2.1,16.4,6.2,12.9,win,True,8.0,win,tp,2025-12-11T11:28:00+00:00,2025-12-11T12:11:00+00:00,43.0,0.0,True,False,win,win,True,8.0,win,tp,2025-12-11T11:28:00+00:00,2025-12-11T12:11:00+00:00,43.0,0.0,win,True,8.0,win,tp,2025-12-11T11:29:00+00:00,2025-12-11T12:11:00+00:00,42.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",False
923967,2025-12-17T19:21:00+00:00,155.638,155.63049999999998,155.64550000000003,1.500000000001478,ny,newyork,compression_breakout,compression_press:NY_SESSION_HIGH,buy,NY_SESSION_HIGH,155.676,3.8,NY_SESSION_HIGH,HALF_YEN:155.50,3.8,13.8,bull,bull,bull,3.95,19.1,20.76,,,2.6,3.56,compressed_range_pressing_boundary,0.0002996847435143462,4.0,155.642,buy,0.6000000000000812,True,0.0,2.6,-0.4,1.0,2.7,0.9,2.4,2.7,2.1,5.4,2.7,-0.6,6.1,2.7,5.4,scratch,True,5.4,scratch,timeout,2025-12-17T19:21:00+00:00,2025-12-17T20:21:00+00:00,60.0,0.0,False,False,scratch,scratch,True,5.4,scratch,timeout,2025-12-17T19:21:00+00:00,2025-12-17T20:21:00+00:00,60.0,0.0,scratch,True,5.0,scratch,timeout,2025-12-17T19:31:00+00:00,2025-12-17T20:21:00+00:00,50.0,10.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 7.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.5, ""trend_adx_min"": 24.0, ""trend_extension_atr_mult"": 1.1}",False
931956,2025-12-26T09:20:00+00:00,156.436,156.4265,156.4455,1.9000000000005457,london,london,compression_breakout,compression_press:LONDON_SESSION_HIGH,buy,LONDON_SESSION_HIGH,156.45,1.4,LONDON_SESSION_HIGH,PDH,1.4,15.4,bull,bull,bull,4.81,15.73,22.2,,,3.4,4.33,compressed_range_pressing_boundary,0.0008599136830429823,1.0,156.44,buy,0.8811188811189979,True,3.2,1.9,1.1,3.2,2.2,-0.7,3.2,2.2,-0.5,3.2,2.2,0.6,3.8,7.4,-5.4,scratch,True,-5.4,scratch,timeout,2025-12-26T09:20:00+00:00,2025-12-26T10:20:00+00:00,60.0,0.0,False,False,scratch,scratch,True,-5.4,scratch,timeout,2025-12-26T09:20:00+00:00,2025-12-26T10:20:00+00:00,60.0,0.0,scratch,True,-5.8,scratch,timeout,2025-12-26T09:21:00+00:00,2025-12-26T10:20:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",False
931974,2025-12-26T09:38:00+00:00,156.445,156.435,156.45499999999998,2.000000000001023,london,london,compression_breakout,compression_press:LONDON_SESSION_HIGH,buy,LONDON_SESSION_HIGH,156.468,2.3,LONDON_SESSION_HIGH,PDH,2.3,16.3,bull,bull,bull,4.34,17.11,23.5,,,3.8,3.9,compressed_range_pressing_boundary,0.0002463889517909242,3.0,156.452,buy,0.3825136612018531,True,1.5,1.8,0.7,1.5,2.4,-1.9,1.5,2.7,0.1,2.9,3.3,-1.8,2.9,8.3,-3.7,scratch,True,-3.7,scratch,timeout,2025-12-26T09:38:00+00:00,2025-12-26T10:38:00+00:00,60.0,0.0,False,False,scratch,scratch,True,-3.7,scratch,timeout,2025-12-26T09:38:00+00:00,2025-12-26T10:38:00+00:00,60.0,0.0,scratch,True,-4.4,scratch,timeout,2025-12-26T09:41:00+00:00,2025-12-26T10:38:00+00:00,57.0,3.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 22.0, ""trend_extension_atr_mult"": 1.05}",False
933832,2025-12-29T16:42:00+00:00,156.013,156.007,156.019,1.2000000000000457,ny,newyork,compression_breakout,compression_press:WHOLE_YEN:156.00,sell,WHOLE_YEN:156.00,156.0,1.3,TODAY_LOW,WHOLE_YEN:156.00,25.7,1.3,bear,bear,bear,8.27,12.05,23.12,,,6.6,7.44,compressed_range_pressing_boundary,0.0005003799415443047,1.0,156.012,sell,0.8725212464587,True,0.1,5.3,-5.1,0.1,6.5,-4.8,0.1,9.8,-8.1,0.1,12.1,-10.9,0.1,14.5,-13.1,loss,True,-12.0,loss,sl,2025-12-29T16:42:00+00:00,2025-12-29T17:11:00+00:00,29.0,0.0,False,True,loss,loss,True,-12.0,loss,sl,2025-12-29T16:42:00+00:00,2025-12-29T17:11:00+00:00,29.0,0.0,loss,True,-12.0,loss,sl,2025-12-29T16:43:00+00:00,2025-12-29T17:11:00+00:00,28.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 7.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.5, ""trend_adx_min"": 24.0, ""trend_extension_atr_mult"": 1.1}",False
935826,2025-12-31T02:15:00+00:00,156.463,156.454,156.47199999999998,1.8000000000000682,tokyo,tokyo,compression_breakout,compression_press:TOKYO_SESSION_HIGH,buy,TOKYO_SESSION_HIGH,156.469,0.6,TOKYO_SESSION_HIGH,TOKYO_SESSION_LOW,0.6,13.1,bull,bull,bull,4.01,16.5,10.93,,,3.6,3.61,compressed_range_pressing_boundary,0.0002784080005945848,1.0,156.469,buy,1.3837209302322486,True,2.5,2.6,-1.1,2.5,3.9,-2.3,2.5,3.9,-1.3,2.5,3.9,1.0,2.9,3.9,1.5,scratch,True,1.5,scratch,timeout,2025-12-31T02:15:00+00:00,2025-12-31T03:15:00+00:00,60.0,0.0,False,False,scratch,scratch,True,1.5,scratch,timeout,2025-12-31T02:15:00+00:00,2025-12-31T03:15:00+00:00,60.0,0.0,scratch,True,0.9,scratch,timeout,2025-12-31T02:16:00+00:00,2025-12-31T03:15:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 5.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 25.0, ""trend_extension_atr_mult"": 0.85}",False
952422,2026-01-16T16:33:00+00:00,158.076,158.069,158.083,1.4000000000010004,ny,newyork,compression_breakout,compression_press:PDL,buy,PDL,158.094,1.8,PDL,WHOLE_YEN:158.00,1.8,7.6,bull,bull,bull,10.21,17.45,15.4,,,8.3,9.19,compressed_range_pressing_boundary,0.0009181003330477921,5.0,158.083,buy,1.138554216867033,True,2.7,3.0,-2.8,2.7,9.6,-8.6,2.7,10.4,-6.8,2.7,10.4,-0.6,5.0,10.4,2.0,scratch,True,2.0,scratch,timeout,2026-01-16T16:33:00+00:00,2026-01-16T17:33:00+00:00,60.0,0.0,False,False,scratch,scratch,True,2.0,scratch,timeout,2026-01-16T16:33:00+00:00,2026-01-16T17:33:00+00:00,60.0,0.0,scratch,True,1.3,scratch,timeout,2026-01-16T16:34:00+00:00,2026-01-16T17:33:00+00:00,59.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 7.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.5, ""trend_adx_min"": 24.0, ""trend_extension_atr_mult"": 1.1}",False
955379,2026-01-20T18:14:00+00:00,157.998,157.99,158.00599999999997,1.5999999999991132,ny,newyork,compression_breakout,compression_press:WHOLE_YEN:158.00,buy,WHOLE_YEN:158.00,158.0,0.2,WHOLE_YEN:158.00,PDH,0.2,2.9,bull,bull,bull,4.66,17.25,16.7,,,3.4,4.2,compressed_range_pressing_boundary,0.00046768946531408514,3.0,158.001,buy,1.84771573604106,True,1.1,2.8,-2.0,3.6,2.8,3.4,4.0,2.8,3.0,6.0,2.8,1.5,15.4,2.8,14.7,win,True,8.0,win,tp,2026-01-20T18:14:00+00:00,2026-01-20T19:01:00+00:00,47.0,0.0,True,False,win,win,True,8.0,win,tp,2026-01-20T18:14:00+00:00,2026-01-20T19:01:00+00:00,47.0,0.0,win,True,8.0,win,tp,2026-01-20T18:15:00+00:00,2026-01-20T19:01:00+00:00,46.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 7.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.5, ""trend_adx_min"": 24.0, ""trend_extension_atr_mult"": 1.1}",False
973945,2026-02-06T17:18:00+00:00,157.11,157.10200000000003,157.118,1.5999999999991132,ny,newyork,compression_breakout,compression_press:NY_SESSION_HIGH,buy,NY_SESSION_HIGH,157.136,2.6,NY_SESSION_HIGH,WHOLE_YEN:157.00,2.6,11.0,bull,bull,bull,5.71,22.02,15.93,,,3.9,5.14,compressed_range_pressing_boundary,0.00027657728942036004,6.0,157.116,buy,1.2833333333341348,True,0.2,2.4,-1.0,0.2,2.6,-0.8,0.2,6.2,-3.1,0.2,11.8,-8.2,0.2,11.8,-4.4,scratch,True,-4.4,scratch,timeout,2026-02-06T17:18:00+00:00,2026-02-06T18:18:00+00:00,60.0,0.0,False,False,scratch,scratch,True,-4.4,scratch,timeout,2026-02-06T17:18:00+00:00,2026-02-06T18:18:00+00:00,60.0,0.0,no_fill,False,,,,,,,,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 7.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.5, ""trend_adx_min"": 24.0, ""trend_extension_atr_mult"": 1.1}",False
990900,2026-02-24T13:51:00+00:00,156.066,156.0575,156.0745,1.700000000002433,london/ny,london/newyork,compression_breakout,compression_press:LONDON/NY_SESSION_HIGH,buy,LONDON/NY_SESSION_HIGH,156.094,2.8,LONDON/NY_SESSION_HIGH,WHOLE_YEN:156.00,2.8,6.6,bull,bull,bull,7.1,21.22,15.91,,,6.0,6.39,compressed_range_pressing_boundary,0.0006446036042791157,1.0,156.067,buy,0.5833333333337053,True,1.8,7.6,-6.0,1.8,7.8,-7.0,1.8,9.0,-3.4,11.0,9.0,5.2,11.0,13.0,-2.0,win,True,8.0,win,tp,2026-02-24T13:51:00+00:00,2026-02-24T14:17:00+00:00,26.0,0.0,True,False,win,win,True,8.0,win,tp,2026-02-24T13:51:00+00:00,2026-02-24T14:17:00+00:00,26.0,0.0,win,True,8.0,win,tp,2026-02-24T13:52:00+00:00,2026-02-24T14:17:00+00:00,25.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",True
991056,2026-02-24T16:27:00+00:00,155.705,155.698,155.71200000000002,1.3999999999981585,ny,newyork,compression_breakout,compression_press:NY_SESSION_LOW,sell,NY_SESSION_LOW,155.694,1.1,WHOLE_YEN:156.00,NY_SESSION_LOW,29.5,1.1,bear,bear,bear,8.51,23.96,14.09,,,6.2,7.66,compressed_range_pressing_boundary,0.0006906171185217494,2.0,155.694,sell,0.5426356589142743,True,3.1,2.5,-1.7,3.1,4.6,-1.7,3.1,4.6,-2.8,12.1,4.6,6.9,12.1,4.7,-1.5,win,True,8.0,win,tp,2026-02-24T16:27:00+00:00,2026-02-24T16:47:00+00:00,20.0,0.0,True,False,win,win,True,8.0,win,tp,2026-02-24T16:27:00+00:00,2026-02-24T16:47:00+00:00,20.0,0.0,win,True,8.0,win,tp,2026-02-24T16:28:00+00:00,2026-02-24T16:53:00+00:00,25.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 7.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.5, ""trend_adx_min"": 24.0, ""trend_extension_atr_mult"": 1.1}",False
997765,2026-03-03T08:47:00+00:00,157.556,157.5465,157.56550000000001,1.9000000000005457,tokyo/london,tokyo/london,compression_breakout,compression_press:TOKYO/LONDON_SESSION_HIGH,buy,TOKYO/LONDON_SESSION_HIGH,157.562,0.6,TOKYO/LONDON_SESSION_HIGH,HALF_YEN:157.50,0.6,5.6,bull,bull,bull,10.48,19.9,13.18,,,9.4,9.43,compressed_range_pressing_boundary,0.0011477012241539147,1.0,157.56,buy,1.2894736842109495,True,2.7,1.4,-0.6,2.7,6.6,0.4,2.7,6.6,-3.8,2.7,9.2,-0.6,26.8,9.2,15.2,win,True,8.0,win,tp,2026-03-03T08:47:00+00:00,2026-03-03T09:25:00+00:00,38.0,0.0,True,False,win,win,True,8.0,win,tp,2026-03-03T08:47:00+00:00,2026-03-03T09:25:00+00:00,38.0,0.0,win,True,8.0,win,tp,2026-03-03T08:48:00+00:00,2026-03-03T09:25:00+00:00,37.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",False
997766,2026-03-03T08:48:00+00:00,157.563,157.55399999999997,157.572,1.8000000000000682,tokyo/london,tokyo/london,compression_breakout,compression_press:TOKYO/LONDON_SESSION_HIGH,buy,TOKYO/LONDON_SESSION_HIGH,157.564,0.1,TOKYO/LONDON_SESSION_HIGH,LOCAL_RANGE_HIGH,0.1,0.1,bull,bull,bull,10.48,19.9,13.18,,,9.4,9.43,compressed_range_pressing_boundary,0.0011991495901724014,2.0,157.564,buy,0.5439672801638454,True,2.0,3.0,-2.1,2.0,7.3,-1.1,2.0,9.9,-9.1,2.0,9.9,-0.3,26.1,9.9,17.9,win,True,8.0,win,tp,2026-03-03T08:48:00+00:00,2026-03-03T09:25:00+00:00,37.0,0.0,True,False,win,win,True,8.0,win,tp,2026-03-03T08:48:00+00:00,2026-03-03T09:25:00+00:00,37.0,0.0,win,True,8.0,win,tp,2026-03-03T08:49:00+00:00,2026-03-03T09:25:00+00:00,36.0,1.0,True,True,"{""compression_adx_ceiling"": 24.0, ""compression_adx_floor"": 14.0, ""compression_edge_fraction"": 0.2, ""compression_level_max_pips"": 4.0, ""compression_range_atr_mult"": 0.9, ""compression_window_bars"": 12, ""critical_level_max_pips"": 6.0, ""critical_micro_window_bars"": 3, ""critical_touch_tolerance_pips"": 0.8, ""description"": ""Hybrid trigger: critical-level reaction, compression breakout, or trend expansion for ripe-now USDJPY setups."", ""expected_pass_rate_pct"": 3.5, ""require_m1_stack"": true, ""require_m3_trend"": true, ""require_min_m5_atr_pips"": 3.0, ""trend_adx_min"": 23.0, ""trend_extension_atr_mult"": 1.0}",False
