trade_id,entry_datetime,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
152,2026-01-05 15:43:00+00:00,2026-01-05 15:57:00+00:00,long,156.5275,156.5965,156.32750000000001,156.78766666666664,tp1_then_trailing_stop,7.252133333331301,125.19222925665545,5,270336,2026-01-06,14.0,46055.57669615034,46180.76892540699,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.78766666666664,156.97179066666664,157.08554266666664,156.60354266666664,156.48979066666664,156.8602544007808,156.6856,156.51094559921918,156.454,bullish,24.954792043398143,0.12764285714285759
153,2026-01-05 18:55:00+00:00,2026-01-05 19:00:00+00:00,long,156.23149999999998,156.15149999999997,156.15149999999997,156.78766666666664,sl,-8.00000000000125,-256.16148419967953,4,500000,2026-01-06,5.0,46180.76892540699,45924.607441207314,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.78766666666664,156.97179066666664,157.08554266666664,156.60354266666664,156.48979066666664,156.36962879679217,156.296,156.2223712032078,156.25954240000002,bearish,34.699453551911176,0.10092857142856612
154,2026-01-07 19:12:00+00:00,2026-01-08 00:00:00+00:00,short,156.70350000000002,156.7635,156.9035,156.54166666666666,session_close,-5.999999999997385,-103.2906256876948,4,269870,2026-01-08,288.0,45924.607441207314,45821.31681551962,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.54166666666666,156.78385466666666,156.93347866666667,156.29947866666666,156.14985466666664,156.7212687051151,156.65845,156.59563129488487,156.744,bearish,78.26086956521269,0.08578571428571179
155,2026-01-07 19:22:00+00:00,2026-01-08 00:00:00+00:00,short,156.7245,156.7635,156.9245,156.54166666666666,session_close,-3.8999999999987263,-67.14786286346352,4,269906,2026-01-08,278.0,45821.31681551962,45754.16895265615,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.54166666666666,156.78385466666666,156.93347866666667,156.29947866666666,156.14985466666664,156.73348912739155,156.66680000000002,156.6001108726085,156.6913536,bullish,73.88888888888397,0.07957142857142685
156,2026-01-08 19:14:00+00:00,2026-01-08 22:09:00+00:00,short,156.9105,156.86249999999998,157.1105,156.62033333333335,tp1_then_trailing_stop,7.0527333333345155,121.06940581164758,5,269224,2026-01-09,175.0,45754.16895265615,45875.2383584678,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.62033333333335,156.81744533333335,156.93922133333334,156.42322133333334,156.30144533333336,156.91470164650238,156.85785,156.80099835349765,156.902,bullish,75.11520737327243,0.07214285714285243
157,2026-01-08 19:44:00+00:00,2026-01-08 22:09:00+00:00,short,156.9605,156.86249999999998,157.16049999999998,156.62033333333335,tp1_then_trailing_stop,12.052724968468164,206.96219578468313,5,269309,2026-01-09,145.0,45875.2383584678,46082.200554252486,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.62033333333335,156.81744533333335,156.93922133333334,156.42322133333334,156.30144533333336,156.9706787190117,156.8861,156.8015212809883,156.93834169599998,bullish,74.17840375587105,0.06414285714285484
158,2026-01-11 22:05:00+00:00,2026-01-12 00:00:00+00:00,short,158.1105,158.1685,158.3105,157.63866666666664,session_close,-5.799999999999272,-100.19166901120018,4,273227,2026-01-12,115.0,46082.200554252486,45982.00888524129,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.63866666666664,158.17079266666664,158.49954066666663,157.10654066666663,156.77779266666664,158.01773720157712,157.91225,157.80676279842288,157.932,bullish,80.47619047619142,0.05185714285714279
159,2026-01-12 16:22:00+00:00,2026-01-13 00:00:00+00:00,short,158.07850000000002,158.0365,158.2785,157.63866666666664,session_close,4.200000000003001,72.44070831743414,3,272578,2026-01-13,458.0,45982.00888524129,46054.449593558726,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.63866666666664,158.17079266666664,158.49954066666663,157.10654066666663,156.77779266666664,158.05963803242648,157.9509,157.8421619675735,158.028,bullish,69.02356902357096,0.10228571428571342
160,2026-01-12 19:00:00+00:00,2026-01-13 00:00:00+00:00,short,158.1345,158.0365,158.3345,157.63866666666664,session_close,9.800000000001319,169.08847006864616,3,272675,2026-01-13,300.0,46054.449593558726,46223.53806362737,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.63866666666664,158.17079266666664,158.49954066666663,157.10654066666663,156.77779266666664,158.14298974891523,158.10335,158.06371025108479,158.13,bullish,65.49999999999893,0.07257142857142591
161,2026-01-13 20:35:00+00:00,2026-01-14 00:00:00+00:00,short,159.1465,159.22650000000002,159.22650000000002,157.9623333333333,sl,-8.00000000000125,-251.21446492892983,4,500000,2026-01-14,205.0,46223.53806362737,45972.32359869844,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.9623333333333,158.2270593333333,158.39060733333332,157.6976073333333,157.5340593333333,159.1545902909839,159.10719999999998,159.05980970901606,159.108,bullish,67.39130434782967,0.057999999999998816
162,2026-01-13 23:48:00+00:00,2026-01-14 00:00:00+00:00,short,159.1695,159.2085,159.3695,158.75400000000002,session_close,-3.899999999998727,-67.5852043075369,3,275901,2026-01-14,12.0,45972.32359869844,45904.7383943909,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.75400000000002,159.24830800000004,159.553692,158.259692,157.95430800000003,159.19175043483898,159.14899999999997,159.10624956516097,159.206,bearish,65.86538461538967,0.03971428571427639
163,2026-01-18 22:27:00+00:00,2026-01-18 23:06:00+00:00,long,157.9235,157.7235,157.7235,158.21066666666667,sl,-19.999999999998863,-344.7209832396371,4,271853,2026-01-19,39.0,45904.7383943909,45560.01741115126,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.21066666666667,158.54797266666665,158.75636066666667,157.87336066666668,157.66497266666667,158.20158735112463,158.0573,157.91301264887537,157.969,bearish,23.602484472047436,0.058928571428574675
164,2026-01-19 23:25:00+00:00,2026-01-20 00:00:00+00:00,short,158.1705,158.1765,158.3705,157.906,session_close,-0.6000000000000227,-10.250599804648992,3,270234,2026-01-20,35.0,45560.01741115126,45549.76681134661,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.906,158.189062,158.363938,157.622938,157.44806200000002,158.18938513524844,158.1285,158.06761486475156,158.194,bearish,65.68627450979506,0.035571428571427886
165,2026-01-20 19:14:00+00:00,2026-01-21 00:00:00+00:00,short,158.13750000000002,158.2115,158.3375,157.906,session_close,-7.399999999998386,-126.34137215054304,4,270117,2026-01-21,286.0,45549.76681134661,45423.42543919607,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.906,158.189062,158.363938,157.622938,157.44806200000002,158.11991570564163,158.00125,157.88258429435837,158.152,bearish,78.18791946308276,0.09478571428571213
166,2026-01-21 23:51:00+00:00,2026-01-22 00:00:00+00:00,short,158.4065,158.4735,158.60649999999998,158.192,session_close,-6.700000000000728,-114.07801304320256,4,269826,2026-01-22,9.0,45423.42543919607,45309.34742615287,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.192,158.492252,158.677748,157.891748,157.706252,158.38571785205687,158.3241,158.2624821479431,158.362,bullish,73.77049180327666,0.0589999999999975
167,2026-01-22 19:30:00+00:00,2026-01-23 00:00:00+00:00,short,158.41750000000002,158.5395,158.6175,158.192,session_close,-12.199999999998568,-207.1305510613831,4,269167,2026-01-23,270.0,45309.34742615287,45102.216875091486,TOKYO_MEANREV,tokyo_meanrev,tokyo,158.192,158.492252,158.677748,157.891748,157.706252,158.4173641953831,158.32755,158.2377358046169,158.438,bearish,83.8862559241733,0.08878571428571393
168,2026-01-27 15:20:00+00:00,2026-01-27 17:42:00+00:00,long,152.89249999999998,152.6925,152.6925,154.29100000000003,sl,-19.999999999998863,-338.7094978469608,4,258592,2026-01-28,142.0,45102.216875091486,44763.507377244525,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.29100000000003,155.07180800000003,155.55419200000003,153.51019200000002,153.02780800000002,153.40313659106758,153.16225000000003,152.92136340893248,153.014554624,bearish,34.692107545533275,0.2234999999999973
169,2026-01-27 20:13:00+00:00,2026-01-27 20:45:00+00:00,long,152.6925,152.4925,152.4925,154.29100000000003,sl,-19.999999999998863,-336.1660409528146,4,256314,2026-01-28,32.0,44763.507377244525,44427.34133629171,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.29100000000003,155.07180800000003,155.55419200000003,153.51019200000002,153.02780800000002,152.82498087019582,152.7518,152.6786191298042,152.63,bullish,32.83582089551999,0.15864285714285536
170,2026-01-27 20:23:00+00:00,2026-01-27 20:46:00+00:00,long,152.5995,152.39950000000002,152.39950000000002,154.29100000000003,sl,-19.999999999998863,-336.16645723901377,5,256158,2026-01-28,23.0,44427.34133629171,44091.1748790527,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.29100000000003,155.07180800000003,155.55419200000003,153.51019200000002,153.02780800000002,152.8465284392114,152.74125,152.63597156078862,152.6703373824,bearish,27.889447236180658,0.15628571428571345
171,2026-02-02 15:05:00+00:00,2026-02-02 15:43:00+00:00,short,155.4755,155.6755,155.6755,154.14833333333334,sl,-19.999999999998863,-330.25877546561327,4,257066,2026-02-03,38.0,44091.1748790527,43760.916103587086,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.14833333333334,154.88673933333334,155.34292733333334,153.40992733333334,152.95373933333335,155.4588600802108,155.29915,155.1394399197892,155.30876551628802,bullish,67.89667896678847,0.14078571428571252
172,2026-02-02 18:22:00+00:00,2026-02-03 00:00:00+00:00,short,155.6585,155.51749999999998,155.8585,154.14833333333334,session_close,14.100000000001955,231.59477229253943,5,255440,2026-02-03,338.0,43760.916103587086,43992.51087587963,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.14833333333334,154.88673933333334,155.34292733333334,153.40992733333334,152.95373933333335,155.68756825655146,155.5381,155.3886317434485,155.744,bearish,81.02564102563859,0.13621428571428446
173,2026-02-04 19:13:00+00:00,2026-02-04 20:23:00+00:00,short,156.8305,156.9105,156.9105,155.7253333333333,sl,-8.00000000000125,-254.92239206430577,5,500000,2026-02-05,70.0,43992.51087587963,43737.58848381532,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.7253333333333,156.02749533333332,156.21417133333333,155.4231713333333,155.2364953333333,156.83819372443935,156.69695,156.55570627556062,156.74792354304,bullish,76.51245551601384,0.10007142857142728
174,2026-02-04 19:44:00+00:00,2026-02-05 00:00:00+00:00,short,156.8795,156.9415,156.95950000000002,155.7253333333333,session_close,-6.19999999999834,-197.52582968807934,4,500000,2026-02-05,256.0,43737.58848381532,43540.06265412724,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.7253333333333,156.02749533333332,156.21417133333333,155.4231713333333,155.2364953333333,156.89147473344255,156.76780000000002,156.6441252665575,156.83676000000003,bullish,69.11764705882138,0.09442857142857163
175,2026-02-05 19:16:00+00:00,2026-02-05 21:00:00+00:00,short,156.88750000000002,157.0875,157.0875,156.50233333333333,sl,-19.999999999998863,-326.1341608975703,3,256158,2026-02-06,104.0,43540.06265412724,43213.92849322967,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.50233333333333,156.98327133333333,157.28039533333333,156.02139533333332,155.72427133333332,156.90475642676358,156.8474,156.7900435732364,156.84017123584,bullish,66.77740863787429,0.09071428571428644
176,2026-02-05 20:03:00+00:00,2026-02-05 21:12:00+00:00,short,156.8985,157.0985,157.0985,156.50233333333333,sl,-19.999999999998863,-326.13424061972006,3,256176,2026-02-06,69.0,43213.92849322967,42887.79425260995,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.50233333333333,156.98327133333333,157.28039533333333,156.02139533333332,155.72427133333332,156.90123578964676,156.85725,156.81326421035322,156.912,bearish,66.5000000000039,0.0767857142857155
177,2026-02-08 22:04:00+00:00,2026-02-08 22:07:00+00:00,short,157.50650000000002,157.00866666666667,157.7065,157.00866666666667,tp1_then_tp2,35.22913333333406,568.0742032550236,5,253316,2026-02-09,3.0,42887.79425260995,43455.86845586498,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.00866666666667,157.29975066666668,157.47958266666666,156.71758266666666,156.53775066666668,157.2413299961679,157.14785,157.0543700038321,157.213,bullish,71.48936170212622,0.05214285714285032
178,2026-02-09 18:00:00+00:00,2026-02-09 19:03:00+00:00,long,155.9675,155.8875,155.8875,157.00866666666667,sl,-8.00000000000125,-256.5953010985888,4,500000,2026-02-10,63.0,43455.86845586498,43199.273154766386,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.00866666666667,157.29975066666668,157.47958266666666,156.71758266666666,156.53775066666668,156.14005650265494,156.05165,155.96324349734505,156.02508126304,bearish,31.279620853084495,0.13885714285714
179,2026-02-09 19:33:00+00:00,2026-02-09 19:37:00+00:00,long,155.8015,155.7215,155.7215,157.00866666666667,sl,-8.00000000000125,-256.868833141257,5,500000,2026-02-10,4.0,43199.273154766386,42942.40432162513,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.00866666666667,157.29975066666668,157.47958266666666,156.71758266666666,156.53775066666668,156.0310585025269,155.9336,155.83614149747314,155.89214719999998,bearish,26.515151515155836,0.09578571428571284
180,2026-02-10 20:02:00+00:00,2026-02-11 00:00:00+00:00,long,154.32649999999998,154.5015,154.17366666666666,156.36166666666668,session_close,17.500000000001137,368.3617958401938,5,325214,2026-02-11,238.0,42942.40432162513,43310.766117465326,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.36166666666668,157.1783826666667,157.68295066666667,155.54495066666667,155.0403826666667,154.59810381025824,154.46855,154.33899618974175,154.3,bullish,28.354978354979067,0.09999999999999838
181,2026-02-12 20:54:00+00:00,2026-02-13 00:00:00+00:00,long,152.76749999999998,152.8425,152.5675,153.49133333333336,session_close,7.500000000001705,121.75131262576986,4,248117,2026-02-13,186.0,43310.766117465326,43432.517430091095,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.49133333333336,154.29506133333336,154.79160533333334,152.68760533333335,152.19106133333338,153.00197639399232,152.90005000000002,152.79812360600772,152.725,bullish,18.208092485552243,0.10414285714286109
182,2026-02-12 21:04:00+00:00,2026-02-13 00:00:00+00:00,long,152.7125,152.8425,152.51250000000002,153.49133333333336,session_close,12.999999999999545,210.9599097109696,4,248028,2026-02-13,176.0,43432.517430091095,43643.47733980206,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.49133333333336,154.29506133333336,154.79160533333334,152.68760533333335,152.19106133333338,153.02100991238092,152.88230000000001,152.7435900876191,152.76453669823283,bearish,20.105820105823597,0.10000000000000446
183,2026-02-16 15:56:00+00:00,2026-02-16 23:09:00+00:00,short,153.42950000000002,153.6295,153.6295,152.99166666666667,sl,-19.999999999998863,-326.8994561591175,4,251107,2026-02-17,433.0,43643.47733980206,43316.577883642945,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.99166666666667,153.40117066666667,153.65416266666668,152.58216266666668,152.32917066666667,153.4621459503352,153.35809999999998,153.25405404966475,153.48,bearish,70.64220183486367,0.07185714285714084
184,2026-02-16 21:47:00+00:00,2026-02-16 23:51:00+00:00,short,153.5285,153.7041626666667,153.7041626666667,152.99166666666667,sl,-17.566266666668184,-326.95114088519983,4,286081,2026-02-17,124.0,43316.577883642945,42989.62674275775,TOKYO_MEANREV,tokyo_meanrev,tokyo,152.99166666666667,153.40117066666667,153.65416266666668,152.58216266666668,152.32917066666667,153.5338417223303,153.49155,153.44925827766968,153.50241122559999,bullish,71.94244604316194,0.0303571428571457
185,2026-02-17 15:16:00+00:00,2026-02-17 15:34:00+00:00,short,153.6035,153.80349999999999,153.80349999999999,153.26333333333332,sl,-19.999999999998863,-322.0017749920983,4,247625,2026-02-18,18.0,42989.62674275775,42667.62496776565,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.26333333333332,153.6476253333333,153.88504133333333,152.87904133333333,152.6416253333333,153.61656999369492,153.40875,153.20093000630507,153.53289920000003,bullish,74.43609022555952,0.11857142857142224
186,2026-02-17 15:29:00+00:00,2026-02-17 15:37:00+00:00,short,153.6985,153.89849999999998,153.89849999999998,153.26333333333332,sl,-19.999999999998863,-322.00313843213024,4,247779,2026-02-18,8.0,42667.62496776565,42345.62182933352,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.26333333333332,153.6476253333333,153.88504133333333,152.87904133333333,152.6416253333333,153.66703981063282,153.451,153.23496018936717,153.711,bearish,78.6163522012551,0.11857142857142224
187,2026-02-18 17:37:00+00:00,2026-02-18 17:50:00+00:00,short,154.5285,154.60850000000002,154.60850000000002,153.30866666666665,sl,-8.00000000000125,-258.71798769153213,4,500000,2026-02-19,13.0,42345.62182933352,42086.903841641986,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.30866666666665,153.77738066666666,154.06695266666665,152.83995266666665,152.55038066666665,154.53761450519735,154.39870000000002,154.25978549480268,154.46064985343997,bullish,67.54617414248456,0.12242857142857133
188,2026-02-18 17:47:00+00:00,2026-02-18 18:10:00+00:00,short,154.56050000000002,154.64050000000003,154.64050000000003,153.30866666666665,sl,-8.00000000000125,-258.66445077457877,5,500000,2026-02-19,23.0,42086.903841641986,41828.239390867406,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.30866666666665,153.77738066666666,154.06695266666665,152.83995266666665,152.55038066666665,154.552886490098,154.4252,154.297513509902,154.5973072,bearish,78.59154929578047,0.12214285714285568
189,2026-02-19 19:44:00+00:00,2026-02-20 00:00:00+00:00,short,155.0585,155.1615,155.2585,154.25633333333334,session_close,-10.299999999998022,-161.45405915768532,3,243218,2026-02-20,256.0,41828.239390867406,41666.78533170972,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.25633333333334,154.94507933333335,155.37058733333333,153.56758733333334,153.14207933333336,155.05343148800173,154.9221,154.79076851199827,155.134,bearish,66.8803418803429,0.08235714285714225
190,2026-02-19 23:49:00+00:00,2026-02-20 00:00:00+00:00,short,155.1865,155.1615,155.38649999999998,154.963,session_close,2.5000000000005684,39.22026404746915,4,243419,2026-02-20,11.0,41666.78533170972,41706.00559575719,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.963,155.2686,155.45739999999998,154.6574,154.4686,155.1292042606409,154.97549999999998,154.82179573935906,155.202,bearish,86.84210526316124,0.06935714285714312
191,2026-02-24 19:01:00+00:00,2026-02-24 20:59:00+00:00,short,155.7885,155.8685,155.8685,154.572,sl,-8.00000000000125,-256.6265794564409,4,500000,2026-02-25,118.0,41706.00559575719,41449.37901630075,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.572,154.9731,155.2209,154.17090000000002,153.9231,155.79836958599833,155.74380000000002,155.6892304140017,155.749764752192,bullish,65.28301886792485,0.09857142857142419
192,2026-02-25 19:41:00+00:00,2026-02-26 00:00:00+00:00,short,156.51250000000002,156.14149999999998,156.705208,155.57,session_close,37.100000000003774,599.9050860918434,4,252480,2026-02-26,259.0,41449.37901630075,42049.284102392594,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.57,156.240792,156.655208,154.899208,154.484792,156.51876322874827,156.39215,156.2655367712517,156.537,bearish,78.28746177370081,0.08214285714285552
193,2026-02-26 23:47:00+00:00,2026-02-27 00:00:00+00:00,long,155.8875,155.8855,155.6875,156.09066666666666,session_close,-0.1999999999981128,-3.153725009672876,3,245810,2026-02-27,13.0,42049.284102392594,42046.13037738292,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.09066666666666,156.37296466666666,156.54736866666664,155.80836866666667,155.63396466666669,156.18359268175192,156.036,155.88840731824808,155.87224,bullish,32.238193018481155,0.07171428571428098
194,2026-02-26 23:57:00+00:00,2026-02-27 00:00:00+00:00,long,155.86249999999998,155.8855,155.6625,156.09066666666666,session_close,2.3000000000024556,36.262083388166545,4,245771,2026-02-27,3.0,42046.13037738292,42082.39246077109,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.09066666666666,156.37296466666666,156.54736866666664,155.80836866666667,155.63396466666669,156.17238828474228,156.0102,155.8480117152577,155.91116714698506,bearish,24.151696606786686,0.07171428571428098
