time,open,high,low,close
2025-07-02T02:46:00Z,143.586,143.588,143.577,143.578
2025-07-02T02:47:00Z,143.577,143.591,143.577,143.589
2025-07-02T02:48:00Z,143.59,143.59,143.583,143.584
2025-07-02T02:49:00Z,143.585,143.585,143.562,143.566
2025-07-02T02:50:00Z,143.566,143.574,143.55,143.55
2025-07-02T02:51:00Z,143.551,143.553,143.516,143.52
2025-07-02T02:52:00Z,143.518,143.524,143.514,143.522
2025-07-02T02:53:00Z,143.522,143.526,143.52,143.522
2025-07-02T02:54:00Z,143.524,143.524,143.51,143.513
2025-07-02T02:55:00Z,143.512,143.533,143.511,143.532
2025-07-02T02:56:00Z,143.532,143.541,143.524,143.54
2025-07-02T02:57:00Z,143.538,143.54,143.525,143.528
2025-07-02T02:58:00Z,143.528,143.535,143.521,143.535
2025-07-02T02:59:00Z,143.534,143.564,143.534,143.54
2025-07-02T03:00:00Z,143.539,143.564,143.532,143.561
2025-07-02T03:01:00Z,143.562,143.572,143.545,143.55
2025-07-02T03:02:00Z,143.55,143.558,143.537,143.556
2025-07-02T03:03:00Z,143.556,143.564,143.548,143.548
2025-07-02T03:04:00Z,143.547,143.549,143.508,143.518
2025-07-02T03:05:00Z,143.519,143.523,143.516,143.52
2025-07-02T03:06:00Z,143.52,143.528,143.52,143.527
2025-07-02T03:07:00Z,143.526,143.554,143.525,143.526
2025-07-02T03:08:00Z,143.525,143.526,143.516,143.524
2025-07-02T03:09:00Z,143.524,143.524,143.483,143.486
2025-07-02T03:10:00Z,143.485,143.514,143.484,143.512
2025-07-02T03:11:00Z,143.513,143.519,143.508,143.518
2025-07-02T03:12:00Z,143.519,143.52,143.504,143.506
2025-07-02T03:13:00Z,143.506,143.53,143.504,143.529
2025-07-02T03:14:00Z,143.528,143.55,143.518,143.54
2025-07-02T03:15:00Z,143.54,143.54,143.523,143.534
2025-07-02T03:16:00Z,143.536,143.571,143.533,143.559
2025-07-02T03:17:00Z,143.56,143.56,143.554,143.559
2025-07-02T03:18:00Z,143.558,143.574,143.556,143.566
2025-07-02T03:19:00Z,143.565,143.568,143.552,143.566
2025-07-02T03:20:00Z,143.567,143.578,143.56,143.562
2025-07-02T03:21:00Z,143.562,143.562,143.542,143.552
2025-07-02T03:22:00Z,143.552,143.569,143.547,143.568
2025-07-02T03:23:00Z,143.564,143.579,143.558,143.566
2025-07-02T03:24:00Z,143.567,143.57,143.548,143.552
2025-07-02T03:25:00Z,143.55,143.551,143.536,143.538
2025-07-02T03:26:00Z,143.538,143.55,143.536,143.548
2025-07-02T03:27:00Z,143.546,143.562,143.537,143.56
2025-07-02T03:28:00Z,143.56,143.572,143.557,143.57
2025-07-02T03:29:00Z,143.57,143.57,143.552,143.554
2025-07-02T03:30:00Z,143.552,143.59,143.552,143.586
2025-07-02T03:31:00Z,143.588,143.59,143.566,143.566
2025-07-02T03:32:00Z,143.566,143.568,143.556,143.557
2025-07-02T03:33:00Z,143.556,143.578,143.556,143.568
2025-07-02T03:34:00Z,143.568,143.576,143.554,143.554
2025-07-02T03:35:00Z,143.555,143.555,143.532,143.535
2025-07-02T03:36:00Z,143.537,143.548,143.534,143.537
2025-07-02T03:37:00Z,143.538,143.54,143.523,143.526
2025-07-02T03:38:00Z,143.526,143.527,143.518,143.527
2025-07-02T03:39:00Z,143.528,143.538,143.526,143.534
2025-07-02T03:40:00Z,143.535,143.548,143.525,143.527
2025-07-02T03:41:00Z,143.528,143.551,143.526,143.549
2025-07-02T03:42:00Z,143.55,143.57,143.55,143.568
2025-07-02T03:43:00Z,143.567,143.57,143.553,143.556
2025-07-02T03:44:00Z,143.556,143.56,143.546,143.548
2025-07-02T03:45:00Z,143.55,143.558,143.534,143.538
2025-07-02T03:46:00Z,143.538,143.554,143.536,143.552
2025-07-02T03:47:00Z,143.552,143.573,143.55,143.57
2025-07-02T03:48:00Z,143.57,143.57,143.548,143.548
2025-07-02T03:49:00Z,143.548,143.559,143.542,143.547
2025-07-02T03:50:00Z,143.548,143.557,143.544,143.555
2025-07-02T03:51:00Z,143.556,143.591,143.556,143.572
2025-07-02T03:52:00Z,143.573,143.58,143.557,143.576
2025-07-02T03:53:00Z,143.58,143.58,143.561,143.568
2025-07-02T03:54:00Z,143.568,143.568,143.553,143.556
2025-07-02T03:55:00Z,143.556,143.577,143.55,143.55
2025-07-02T03:56:00Z,143.55,143.55,143.533,143.537
2025-07-02T03:57:00Z,143.535,143.55,143.528,143.532
2025-07-02T03:58:00Z,143.534,143.566,143.532,143.538
2025-07-02T03:59:00Z,143.54,143.54,143.516,143.528
2025-07-02T04:00:00Z,143.527,143.534,143.516,143.525
2025-07-02T04:01:00Z,143.524,143.532,143.522,143.526
2025-07-02T04:02:00Z,143.526,143.535,143.512,143.514
2025-07-02T04:03:00Z,143.514,143.527,143.512,143.524
2025-07-02T04:04:00Z,143.524,143.527,143.512,143.516
2025-07-02T04:05:00Z,143.515,143.529,143.514,143.526
2025-07-02T04:06:00Z,143.526,143.534,143.522,143.527
2025-07-02T04:07:00Z,143.526,143.526,143.499,143.507
2025-07-02T04:08:00Z,143.508,143.509,143.501,143.504
2025-07-02T04:09:00Z,143.506,143.514,143.484,143.514
2025-07-02T04:10:00Z,143.514,143.514,143.506,143.51
2025-07-02T04:11:00Z,143.509,143.509,143.497,143.505
