trade_id,entry_datetime,signal_datetime,confirmation_delay_candles,exit_datetime,direction,entry_price,exit_price,sl_price,tp_price,exit_reason,pips,usd,confluence_score,position_size_units,partial_tp_pips,initial_sl_pips,regime_label,confluence_combo,quality_label,size_mult_total,size_mult_regime,size_mult_quality,size_mult_hour,size_mult_dd,dd_tier,signal_strength_score,signal_strength_tier,entry_session_day,duration_minutes,equity_before,equity_after,entry_regime,entry_signal_mode,entry_session,pivot_P,pivot_R1,pivot_R2,pivot_S1,pivot_S2,bb_upper,bb_mid,bb_lower,sar_value,sar_direction,rsi_m5,atr_m15
110,2024-11-20 20:48:00+00:00,2024-11-20 20:47:00+00:00,1,2024-11-20 21:21:00+00:00,short,155.48950000000002,155.4695,155.4695,154.245,tp1_then_be_stop,3.999987312301984,40.564335798950815,4,157633,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2024-11-21,33.0,50464.19819272673,50504.76252852569,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.245,154.82525800000002,155.183742,153.664742,153.306258,155.51332040737702,155.37445,155.23557959262297,155.519218,bearish,69.02654867256666,0.09785714285714116
109,2024-11-20 20:10:00+00:00,2024-11-20 20:09:00+00:00,1,2024-11-20 22:04:00+00:00,short,155.3965,155.4375,155.6765,154.245,session_close,-4.099999999999682,-41.55431604342259,4,157539,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2024-11-21,114.0,50504.76252852569,50463.20821248226,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.245,154.82525800000002,155.183742,153.664742,153.306258,155.410905357242,155.3325,155.25409464275802,155.457,bearish,65.77380952381078,0.1090714285714256
111,2024-11-26 17:21:00+00:00,2024-11-26 17:20:00+00:00,1,2024-11-26 18:37:00+00:00,long,153.3495,153.3955,153.36950000000002,154.15,tp1_then_trailing_stop,7.341071428571411,74.38047310296992,4,155460,10.082142857142681,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2024-11-27,76.0,50463.20821248226,50537.58868558523,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.15,154.599614,154.877386,153.700386,153.422614,153.69736555710716,153.50459999999998,153.3118344428928,153.256,bullish,30.802919708029677,0.20164285714285363
112,2024-12-17 17:11:00+00:00,2024-12-17 17:09:00+00:00,2,2024-12-17 21:40:00+00:00,long,153.3315,153.4895,153.35150000000002,153.98666666666665,tp1_then_trailing_stop,11.762525936107812,119.31765164685487,4,155671,7.72500000000014,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2024-12-18,269.0,50537.58868558523,50656.90633723208,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.98666666666665,154.42825866666664,154.70107466666664,153.54507466666666,153.27225866666666,153.66012800394367,153.5046,153.34907199605635,153.255,bullish,30.19197207679221,0.1545000000000028
113,2024-12-24 19:06:00+00:00,2024-12-24 19:05:00+00:00,1,2024-12-24 21:43:00+00:00,short,157.36950000000002,157.25650000000002,157.3495,156.927,tp1_then_trailing_stop,8.65001268883631,114.86334820457085,3,208845,6.0,21.471199999999158,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,2024-12-25,157.0,50656.90633723208,50771.76968543665,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.927,157.283788,157.504212,156.570212,156.349788,157.36596327788496,157.2945,157.22303672211504,157.31,bullish,65.0793650793649,0.06278571428571768
114,2024-12-26 21:44:00+00:00,2024-12-26 21:40:00+00:00,4,2024-12-26 22:04:00+00:00,short,157.9955,157.9255,157.97549999999998,157.16466666666668,tp1_then_session_close,6.500001108104227,185.71106568143068,5,451221,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2024-12-27,20.0,50771.76968543665,50957.480751118084,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.16466666666668,157.3571946666667,157.47613866666669,156.97213866666667,156.85319466666667,158.01282875224263,157.95159999999998,157.89037124775734,158.046,bearish,71.7171717171607,0.07142857142857142
115,2025-01-07 18:51:00+00:00,2025-01-07 18:50:00+00:00,1,2025-01-07 20:53:00+00:00,short,157.86450000000002,157.8395,157.8445,157.2843333333333,tp1_then_time_decay,5.6892659792186855,58.2682954696033,3,161605,8.878571428571291,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2025-01-08,122.0,50957.480751118084,51015.74904658769,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.2843333333333,157.94481133333332,158.3528553333333,156.6238553333333,156.2158113333333,157.88188415889917,157.7326,157.5833158411008,157.91148813936,bearish,68.97106109324635,0.17757142857142583
116,2025-01-14 17:23:00+00:00,2025-01-14 17:22:00+00:00,1,2025-01-14 18:56:00+00:00,short,158.0915,158.0715,158.0715,157.45166666666668,tp1_then_be_stop,5.3160714285724,54.507868277666674,4,162022,8.632142857142863,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-01-15,93.0,51015.74904658769,51070.25691486536,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.45166666666668,157.85429466666668,158.1030386666667,157.0490386666667,156.80029466666667,158.11132919053355,157.9873,157.86327080946646,158.02999359999998,bullish,65.43574593796265,0.17264285714285726
117,2025-01-14 21:15:00+00:00,2025-01-14 21:10:00+00:00,5,2025-01-14 21:34:00+00:00,short,158.0045,157.9845,157.9845,157.45166666666668,tp1_then_be_stop,4.000000000000625,41.05131590400484,5,162106,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2025-01-15,19.0,51070.25691486536,51111.30823076936,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.45166666666668,157.85429466666668,158.1030386666667,157.0490386666667,156.80029466666667,158.01568706850588,157.9461,157.87651293149412,157.96820137057074,bullish,83.33333333333333,0.0720714285714296
118,2025-01-15 18:21:00+00:00,2025-01-15 18:20:00+00:00,1,2025-01-15 18:54:00+00:00,long,156.4465,156.4665,156.4665,157.765,tp1_then_be_stop,4.707142857142799,135.27628976805664,4,449784,7.4142857142855885,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-01-16,33.0,51111.30823076936,51246.58452053742,TOKYO_MEANREV,tokyo_meanrev,tokyo,157.765,158.176796,158.43120399999998,157.35320399999998,157.098796,156.64138393839667,156.55135,156.46131606160336,156.5616,bearish,32.89036544849962,0.14828571428571177
119,2025-01-16 21:51:00+00:00,2025-01-16 21:50:00+00:00,1,2025-01-16 22:04:00+00:00,long,155.14149999999998,155.1605,154.86149999999998,156.829,session_close,1.900000000003388,19.558205857840182,4,159719,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-01-17,13.0,51246.58452053742,51266.14272639526,TOKYO_MEANREV,tokyo_meanrev,tokyo,156.829,157.649918,158.157082,156.008082,155.500918,155.26884758647122,155.1979,155.12695241352878,155.102,bullish,34.23423423422996,0.0853571428571444
120,2025-01-30 19:53:00+00:00,2025-01-30 19:52:00+00:00,1,2025-01-30 20:18:00+00:00,long,154.1675,154.0675,154.0675,155.326,sl,-9.999999999999432,-288.55858633389573,5,444575,6.0,10.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2025-01-31,25.0,51266.14272639526,50977.584140061364,TOKYO_MEANREV,tokyo_meanrev,tokyo,155.326,155.651464,155.852536,155.00053599999998,154.799464,154.5255449440734,154.33765,154.1497550559266,154.1,bullish,13.111545988263217,0.11099999999999811
121,2025-01-31 19:56:00+00:00,2025-01-31 19:55:00+00:00,1,2025-01-31 21:10:00+00:00,short,155.1605,155.11350000000002,155.1405,154.43633333333335,tp1_then_trailing_stop,6.339285714285836,71.65725171150316,3,175312,7.97857142857146,25.378733333334935,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,2025-02-01,74.0,50977.584140061364,51049.24139177287,TOKYO_MEANREV,tokyo_meanrev,tokyo,154.43633333333335,154.99137933333336,155.33428733333335,153.88128733333335,153.53837933333335,155.18155832409647,155.08905,154.9965416759035,155.070115712,bullish,66.00000000000186,0.1595714285714292
123,2025-02-11 19:34:00+00:00,2025-02-11 19:33:00+00:00,1,2025-02-11 19:40:00+00:00,short,152.5335,152.4375,152.5135,151.924,tp1_then_trailing_stop,7.800000000000296,81.08551662553441,3,158482,6.0,27.637200000000917,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,2025-02-12,6.0,51049.24139177287,51130.326908398405,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.924,152.42212800000001,152.729872,151.425872,151.118128,152.54741522024347,152.4413,152.33518477975656,152.505,bullish,66.08187134503197,0.09092857142857318
122,2025-02-11 18:30:00+00:00,2025-02-11 18:28:00+00:00,2,2025-02-11 19:43:00+00:00,short,152.4495,152.4295,152.4295,151.924,tp1_then_be_stop,4.046428571429317,41.51129908722395,3,156342,6.0928571428571034,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2025-02-12,73.0,51130.326908398405,51171.83820748563,TOKYO_MEANREV,tokyo_meanrev,tokyo,151.924,152.42212800000001,152.729872,151.425872,151.118128,152.43521183509597,152.36645000000001,152.29768816490406,152.458,bearish,67.08074534161386,0.12185714285714207
124,2025-02-14 19:38:00+00:00,2025-02-14 19:35:00+00:00,3,2025-02-14 21:02:00+00:00,long,152.2635,152.2835,152.2835,153.39499999999998,tp1_then_be_stop,3.9999872226523085,41.10640281337795,5,156527,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-02-15,84.0,51171.83820748563,51212.944610299004,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.39499999999998,154.147922,154.61307799999997,152.64207799999997,152.176922,152.3891061522728,152.3184,152.2476938477272,152.232,bullish,28.506787330320122,0.07349999999999568
125,2025-02-14 19:52:00+00:00,2025-02-14 19:48:00+00:00,4,2025-02-14 21:03:00+00:00,long,152.2355,152.2555,152.2555,153.39499999999998,tp1_then_be_stop,4.000000000000625,41.10647488428454,5,156498,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2025-02-15,71.0,51212.944610299004,51254.05108518329,TOKYO_MEANREV,tokyo_meanrev,tokyo,153.39499999999998,154.147922,154.61307799999997,152.64207799999997,152.176922,152.40119022151927,152.3112,152.22120977848076,152.196,bullish,22.2748815165954,0.06849999999999616
126,2025-03-06 19:33:00+00:00,2025-03-06 19:32:00+00:00,1,2025-03-06 19:55:00+00:00,long,147.6555,147.7605,147.6755,149.158,tp1_then_trailing_stop,10.266071428571877,105.63148142587622,5,152034,10.032142857143052,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-03-07,22.0,51254.05108518329,51359.68256660916,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.158,149.84330799999998,150.266692,148.472692,148.04930799999997,147.9785015367897,147.7996,147.6206984632103,147.57,bullish,27.71474878444336,0.20064285714286104
127,2025-03-13 16:58:00+00:00,2025-03-13 16:55:00+00:00,3,2025-03-13 18:03:00+00:00,long,147.5775,147.5975,147.5975,148.38433333333333,tp1_then_be_stop,5.258907168705092,54.23342354708349,5,152267,8.517857142857212,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-03-14,65.0,51359.68256660916,51413.915990156245,TOKYO_MEANREV,tokyo_meanrev,tokyo,148.38433333333333,148.94472733333333,149.29093933333334,147.82393933333333,147.47772733333332,147.89744824672422,147.72345,147.5494517532758,147.536763184,bullish,23.091603053435605,0.17035714285714423
128,2025-03-14 17:46:00+00:00,2025-03-14 17:43:00+00:00,3,2025-03-16 21:04:00+00:00,short,148.45850000000002,148.73850000000002,148.73850000000002,147.84966666666665,sl,-28.000000000000114,-288.6566692551033,5,153337,8.221428571428545,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-03-15,3078.0,51413.915990156245,51125.25932090114,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.84966666666665,148.21638666666666,148.44294666666664,147.48294666666663,147.25638666666666,148.4522122278657,148.35295,148.2536877721343,148.39316,bullish,70.12578616352083,0.1644285714285709
129,2025-03-14 18:34:00+00:00,2025-03-14 18:31:00+00:00,3,2025-03-16 21:04:00+00:00,short,148.54250000000002,148.7575,148.82250000000002,147.84966666666665,session_close,-21.4999999999975,-221.7445170831465,4,153424,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-03-15,3030.0,51125.25932090114,50903.51480381799,TOKYO_MEANREV,tokyo_meanrev,tokyo,147.84966666666665,148.21638666666666,148.44294666666664,147.48294666666663,147.25638666666666,148.53499584599652,148.42515,148.31530415400348,148.45136557137917,bullish,67.36842105263244,0.1171428571428582
130,2025-03-28 20:11:00+00:00,2025-03-28 20:10:00+00:00,1,2025-03-28 20:56:00+00:00,long,149.7175,149.7985,149.7375,150.75833333333333,tp1_then_trailing_stop,7.0499999999995575,148.1760981149896,5,314826,6.0,13.616666666666788,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-03-29,45.0,50903.51480381799,51051.69090193298,TOKYO_MEANREV,tokyo_meanrev,tokyo,150.75833333333333,151.17738733333331,151.43627933333332,150.33927933333334,150.08038733333333,150.0666460121152,149.8933,149.71995398788482,149.7737328,bearish,10.69182389936904,0.11214285714285056
131,2025-04-03 20:50:00+00:00,2025-04-03 20:48:00+00:00,2,2025-04-03 21:40:00+00:00,long,146.0905,145.9905,145.9905,149.29566666666668,sl,-9.999999999999432,-287.36184888741127,4,419521,8.453571428571292,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-04-04,50.0,51051.69090193298,50764.32905304557,TOKYO_MEANREV,tokyo_meanrev,tokyo,149.29566666666668,149.98212066666667,150.40621266666668,148.60921266666668,148.18512066666668,146.4974204610067,146.29685,146.09627953899331,146.16866,bearish,30.915371329879036,0.16907142857142585
132,2025-04-16 17:41:00+00:00,2025-04-16 17:40:00+00:00,1,2025-04-16 18:01:00+00:00,long,142.36849999999998,142.3885,142.3885,143.13133333333334,tp1_then_be_stop,4.6642673638203,47.54606557356861,4,145189,7.328571428571504,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-04-17,20.0,50764.32905304557,50811.87511861914,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.13133333333334,143.51218733333334,143.74747933333336,142.75047933333335,142.51518733333333,142.70513265760306,142.56414999999998,142.4231673423969,142.60062434849183,bearish,34.398976982096286,0.14657142857143007
133,2025-04-30 18:24:00+00:00,2025-04-30 18:22:00+00:00,2,2025-04-30 19:35:00+00:00,short,142.91750000000002,142.8115,142.8975,142.34533333333334,tp1_then_trailing_stop,9.689285714287623,98.97308531041554,5,145886,8.778571428571626,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-05-01,71.0,50811.87511861914,50910.84820392955,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.34533333333334,142.64902333333333,142.83664333333334,142.04164333333335,141.85402333333334,142.91848452900444,142.7375,142.55651547099558,142.9544760604095,bearish,74.87684729064097,0.17557142857143251
134,2025-04-30 20:14:00+00:00,2025-04-30 20:13:00+00:00,1,2025-04-30 22:00:00+00:00,short,143.0525,143.0325,143.0325,142.34533333333334,tp1_then_be_stop,3.9999918062680115,68.27531084434723,5,244089,6.0,16.783333333333417,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,8,strong,2025-05-01,106.0,50910.84820392955,50979.1235147739,TOKYO_MEANREV,tokyo_meanrev,tokyo,142.34533333333334,142.64902333333333,142.83664333333334,142.04164333333335,141.85402333333334,143.02513766683023,142.85405,142.68296233316977,143.094,bearish,84.30851063829355,0.11607142857142858
135,2025-05-06 18:48:00+00:00,2025-05-06 18:47:00+00:00,1,2025-05-06 19:28:00+00:00,long,142.4945,142.3945,142.3945,144.085,sl,-9.999999999999432,-286.95841482639906,4,408613,6.93928571428596,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-05-07,40.0,50979.1235147739,50692.1650999475,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.085,144.640428,144.983572,143.529572,143.186428,142.641061830058,142.55865,142.476238169942,142.448,bullish,30.422535211267203,0.1387857142857192
136,2025-05-06 18:58:00+00:00,2025-05-06 18:57:00+00:00,1,2025-05-06 19:44:00+00:00,long,142.4655,142.3655,142.3655,144.085,sl,-9.999999999999432,-286.958567911451,4,408530,6.93928571428596,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-05-07,46.0,50692.1650999475,50405.20653203605,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.085,144.640428,144.983572,143.529572,143.186428,142.65233659379734,142.54865,142.44496340620267,142.48677519783527,bearish,34.50292397660829,0.1387857142857192
138,2025-05-20 19:29:00+00:00,2025-05-20 19:28:00+00:00,1,2025-05-20 20:20:00+00:00,long,144.4745,144.49450000000002,144.49450000000002,145.00733333333332,tp1_then_be_stop,3.999986328993414,40.48988294865201,5,146295,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-05-21,51.0,50405.20653203605,50445.696414984704,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.00733333333332,145.31904533333332,145.51162133333332,144.69562133333332,144.50304533333332,144.6821873423655,144.57,144.4578126576345,144.50932,bearish,28.99159663865065,0.09407142857142706
137,2025-05-20 18:14:00+00:00,2025-05-20 18:12:00+00:00,2,2025-05-20 22:00:00+00:00,long,144.6025,144.4845,144.3225,145.00733333333332,session_close,-11.7999999999995,-119.58398305700106,5,146424,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2025-05-21,226.0,50445.696414984704,50326.1124319277,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.00733333333332,145.31904533333332,145.51162133333332,144.69562133333332,144.50304533333332,144.9337588471055,144.7621,144.5904411528945,144.68692739200003,bearish,24.812030075188872,0.10985714285713957
139,2025-05-20 21:56:00+00:00,2025-05-20 21:52:00+00:00,4,2025-05-20 22:00:00+00:00,long,144.48149999999998,144.4845,144.20149999999998,145.00733333333332,session_close,0.30000000000143245,3.0401669383366206,4,146419,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-05-21,4.0,50326.1124319277,50329.152598866036,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.00733333333332,145.31904533333332,145.51162133333332,144.69562133333332,144.50304533333332,144.59266094899448,144.5188,144.44493905100552,144.435,bullish,32.95454545454717,0.07621428571428217
140,2025-05-21 17:12:00+00:00,2025-05-21 17:10:00+00:00,2,2025-05-21 17:27:00+00:00,long,143.5955,143.3155,143.3155,144.69933333333333,sl,-28.000000000000114,-283.65250095070087,4,145185,7.021428571428499,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-05-22,15.0,50329.152598866036,50045.500097915334,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.69933333333333,145.24253733333333,145.57812933333332,144.15612933333333,143.82053733333333,143.7535488264199,143.6757,143.59785117358012,143.65319209764863,bearish,34.69387755102251,0.14042857142857
141,2025-05-23 17:48:00+00:00,2025-05-23 17:46:00+00:00,2,2025-05-23 18:03:00+00:00,long,142.54649999999998,142.5665,142.5665,143.76366666666664,tp1_then_be_stop,4.266055616527881,42.873499651226304,4,143313,6.532142857142784,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-05-24,15.0,50045.500097915334,50088.37359756656,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.76366666666664,144.38021466666663,144.76111866666665,143.14711866666664,142.76621466666663,142.7428083790734,142.6551,142.5673916209266,142.528,bullish,30.94339622641428,0.13064285714285567
142,2025-05-23 18:26:00+00:00,2025-05-23 18:24:00+00:00,2,2025-05-25 21:04:00+00:00,long,142.5195,142.5395,142.5395,143.76366666666664,tp1_then_be_stop,4.000000000000625,40.235254277228165,5,143408,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2025-05-24,3038.0,50088.37359756656,50128.60885184379,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.76366666666664,144.38021466666663,144.76111866666665,143.14711866666664,142.76621466666663,142.72782027331405,142.60185,142.47587972668597,142.422,bullish,27.621483375955492,0.11892857142856883
143,2025-05-30 16:39:00+00:00,2025-05-30 16:38:00+00:00,1,2025-06-01 21:04:00+00:00,long,143.99949999999998,143.8545,143.71949999999998,144.79599999999996,session_close,-14.499999999998183,-146.16873299060762,3,145014,9.321428571428621,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,2,weak,2025-05-31,3145.0,50128.60885184379,49982.440118853185,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.79599999999996,145.68529599999997,146.23470399999997,143.90670399999996,143.35729599999996,144.29662604508172,144.13675,143.9768739549183,143.9458568,bullish,30.370370370370054,0.18642857142857241
144,2025-06-03 20:02:00+00:00,2025-06-03 20:01:00+00:00,1,2025-06-03 20:56:00+00:00,short,144.05450000000002,144.0345,144.0345,143.06866666666667,tp1_then_be_stop,4.000000000000625,40.17818945721298,5,144646,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2025-06-04,54.0,49982.440118853185,50022.6183083104,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.06866666666667,143.62256666666667,143.9647666666667,142.51476666666667,142.17256666666665,144.07846839471205,143.95805,143.83763160528792,144.109,bearish,80.31496062992724,0.07478571428571204
145,2025-06-06 20:54:00+00:00,2025-06-06 20:50:00+00:00,4,2025-06-08 21:04:00+00:00,short,144.8605,144.89249999999998,144.9605,143.35066666666665,session_close,-3.1999999999982265,-90.02072571039061,4,407604,6.0,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,4,moderate,2025-06-07,2890.0,50022.6183083104,49932.59758260001,TOKYO_MEANREV,tokyo_meanrev,tokyo,143.35066666666665,143.90342066666665,144.24491266666666,142.79791266666666,142.45642066666665,144.8569108325162,144.81595000000002,144.77498916748382,144.873294568,bearish,65.86826347306143,0.06514285714285352
146,2025-06-11 18:06:00+00:00,2025-06-11 18:05:00+00:00,1,2025-06-11 18:35:00+00:00,long,144.4195,144.4395,144.4395,144.86233333333334,tp1_then_be_stop,4.000000000000625,40.11033528394624,4,144868,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-06-12,29.0,49932.59758260001,49972.707917883956,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.86233333333334,145.20307733333334,145.41358933333336,144.52158933333334,144.31107733333332,144.6595989999676,144.55450000000002,144.44940100003242,144.52537200098618,bearish,30.170777988614006,0.11950000000000216
147,2025-06-12 16:34:00+00:00,2025-06-12 16:32:00+00:00,2,2025-06-12 17:04:00+00:00,long,143.6575,143.55433333333332,143.55433333333332,144.77833333333334,sl,-10.316666666668084,-281.297650367031,5,391420,8.407142857142702,10.316666666668084,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-06-13,30.0,49972.707917883956,49691.41026751693,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.77833333333334,145.21534133333333,145.48532533333335,144.34132533333334,144.07134133333332,143.86346867064623,143.71805,143.57263132935378,143.551,bullish,25.75406032482786,0.16814285714285404
148,2025-06-17 17:11:00+00:00,2025-06-17 17:10:00+00:00,1,2025-06-17 17:36:00+00:00,short,145.2185,145.1985,145.1985,144.418,tp1_then_be_stop,4.358928571429033,43.53038815221978,4,144966,6.717857142857245,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-06-18,25.0,49691.41026751693,49734.94065566915,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.418,144.88709599999999,145.176904,143.94890400000003,143.659096,145.2388270141661,145.0665,144.89417298583388,145.173166732272,bullish,69.15077989601613,0.1343571428571449
150,2025-06-17 19:04:00+00:00,2025-06-17 19:03:00+00:00,1,2025-06-17 20:05:00+00:00,short,145.31050000000002,145.2905,145.2905,144.418,tp1_then_be_stop,3.9999862244728503,39.9790726207509,5,145185,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,6,moderate,2025-06-18,61.0,49734.94065566915,49774.9197282899,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.418,144.88709599999999,145.176904,143.94890400000003,143.659096,145.36315394647113,145.252,145.1408460535289,145.378,bearish,71.30177514792481,0.1132857142857152
149,2025-06-17 18:51:00+00:00,2025-06-17 18:48:00+00:00,3,2025-06-17 20:15:00+00:00,short,145.3245,145.3045,145.3045,144.418,tp1_then_be_stop,3.9999862258010785,39.97907463745554,5,145199,6.0,28.0,neutral,ABCDE,medium,0.75,1.0,0.75,1.0,1.0,full,7,strong,2025-06-18,84.0,49774.9197282899,49814.89880292735,TOKYO_MEANREV,tokyo_meanrev,tokyo,144.418,144.88709599999999,145.176904,143.94890400000003,143.659096,145.30629887193246,145.2353,145.16430112806754,145.220112,bullish,70.49808429117903,0.11228571428571651
151,2025-06-24 17:11:00+00:00,2025-06-24 17:08:00+00:00,3,2025-06-24 17:22:00+00:00,long,144.68949999999998,144.5895,144.5895,146.732,sl,-9.999999999999432,-280.4021038871958,4,405432,7.850000000000026,10.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-06-25,11.0,49814.89880292735,49534.49669904016,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.732,147.504404,147.98159600000002,145.959596,145.48240399999997,144.949040223379,144.8098,144.670559776621,144.724,bearish,34.73684210526717,0.15700000000000053
152,2025-06-26 21:16:00+00:00,2025-06-26 21:15:00+00:00,1,2025-06-26 22:00:00+00:00,long,144.4115,144.39950000000002,144.1315,145.25700000000003,session_close,-1.1999999999972033,-11.94228511868795,4,143705,6.0,28.0,neutral,ABCE,medium,0.75,1.0,0.75,1.0,1.0,full,5,moderate,2025-06-27,44.0,49534.49669904016,49522.55441392147,TOKYO_MEANREV,tokyo_meanrev,tokyo,145.25700000000003,145.77002600000003,146.08697400000003,144.74397400000004,144.42702600000004,144.49483535005402,144.4026,144.310364649946,144.4380208,bearish,30.55555555555955,0.08735714285714583
153,2025-07-10 18:02:00+00:00,2025-07-10 18:01:00+00:00,1,2025-07-10 22:00:00+00:00,long,146.3225,146.2365,146.0425,146.58333333333334,session_close,-8.599999999998431,-85.60921520959347,3,145572,6.0,28.0,neutral,ABC,medium,0.75,1.0,0.75,1.0,1.0,full,3,weak,2025-07-11,238.0,49522.55441392147,49436.945198711874,TOKYO_MEANREV,tokyo_meanrev,tokyo,146.58333333333334,146.94088533333334,147.16178133333335,146.22578133333334,146.00488533333333,146.51866492492624,146.41615,146.31363507507373,146.359,bearish,33.15217391304519,0.10285714285714473
