trade_number,time,equity,drawdown_usd,drawdown_pct
294,2024-03-13 00:44:00+00:00,78545.61580166803,21087.12143595083,21.164852056266557
295,2024-03-13 00:54:00+00:00,78504.76851122813,21127.968726390725,21.20584991658076
296,2024-03-15 00:40:00+00:00,78238.2779398553,21394.459297763562,21.473322816313775
297,2024-03-15 00:57:00+00:00,78178.82455247824,21453.912685140618,21.532995358718452
298,2024-03-18 00:39:00+00:00,77991.60503930168,21641.13219831718,21.720904994012376
299,2024-03-18 01:15:00+00:00,79192.7318553631,20440.005382255753,20.515350625675786
300,2024-03-19 01:54:00+00:00,79237.0839108732,20395.653326745654,20.47083508114716
301,2024-03-19 01:54:00+00:00,79050.86907690793,20581.868160710932,20.65773633381592
302,2024-03-19 04:02:00+00:00,78516.67390870315,21116.063328915712,21.193900633839867
303,2024-03-19 04:13:00+00:00,77982.84945687404,21649.887780744815,21.729692850966213
304,2024-03-20 00:17:00+00:00,77789.53125883291,21843.205978785947,21.92372365188667
305,2024-03-20 01:00:00+00:00,77932.7074454036,21700.029792215253,21.780019694191296
306,2024-03-20 01:00:00+00:00,78044.75099268115,21587.98624493771,21.667563135851115
307,2024-03-21 00:32:00+00:00,77922.96985970365,21709.76737791521,21.789793174244075
308,2024-03-21 00:47:00+00:00,77958.1447535465,21674.59248407236,21.75448861991977
309,2024-03-25 00:53:00+00:00,77902.26093113837,21730.476306480487,21.81057843934814
310,2024-03-25 01:30:00+00:00,77889.03184301936,21743.7053945995,21.82385629207587
311,2024-03-25 02:03:00+00:00,78160.1886907216,21472.548546897262,21.551699915346457
312,2024-03-25 06:00:00+00:00,78610.08933641073,21022.647901208125,21.10014086140202
313,2024-03-27 01:30:00+00:00,78374.37568623635,21258.361551382506,21.336723391110322
314,2024-03-27 02:00:00+00:00,78273.56762972333,21359.16960789553,21.437903042807132
315,2024-03-27 05:55:00+00:00,77942.98149551863,21689.755742100228,21.76970777222681
316,2024-03-27 05:55:00+00:00,77725.03522481676,21907.702012802096,21.988457428960697
317,2024-03-28 01:01:00+00:00,77570.26604547679,22062.471192142068,22.143797113115774
318,2024-03-28 02:00:00+00:00,77216.9008293495,22415.83640826936,22.498464891924794
319,2024-03-28 02:00:00+00:00,76846.04623127621,22786.691006342648,22.87068652143681
320,2024-03-29 00:36:00+00:00,76656.60648790647,22976.130749712393,23.06082457105994
321,2024-03-29 00:54:00+00:00,76966.30130286167,22666.435934757188,22.749988169750797
322,2024-03-29 00:54:00+00:00,77433.90326293855,22198.83397468031,22.280662551443562
323,2024-04-01 01:07:00+00:00,77596.61740875927,22036.11982885959,22.117348614346106
324,2024-04-01 02:00:00+00:00,77623.05774613791,22009.679491480943,22.090810813507023
325,2024-04-01 06:00:00+00:00,77405.05897485816,22227.678262760703,22.309613164344622
326,2024-04-01 06:00:00+00:00,77372.02885799744,22260.708379621414,22.342765035683794
327,2024-04-02 01:14:00+00:00,77300.8574704836,22331.87976713525,22.41419877271352
328,2024-04-02 01:30:00+00:00,77124.6778721101,22508.059365508758,22.591027798250906
329,2024-04-02 02:00:00+00:00,76926.85200972305,22705.885227895807,22.78958287951425
330,2024-04-02 05:01:00+00:00,76748.62212739178,22884.11511022708,22.968469746695472
331,2024-04-02 05:01:00+00:00,76595.88795601434,23036.84928160452,23.121766921511792
332,2024-04-03 00:39:00+00:00,76531.53849272581,23101.198744893045,23.186353587574228
333,2024-04-03 00:39:00+00:00,76476.38299819846,23156.354239420398,23.241712394384695
334,2024-04-03 01:25:00+00:00,76728.42648285693,22904.31075476193,22.988739835719205
335,2024-04-04 00:44:00+00:00,76799.00587353429,22833.731364084568,22.917900277724293
336,2024-04-05 00:34:00+00:00,76786.71771886297,22846.019518755886,22.930233728567874
337,2024-04-05 00:34:00+00:00,76571.58091216693,23061.156325451928,23.146163565146544
